ID,Cnumber,RegionID,RegionName,Type,SubType,Category,ReEst_Subsidy2009,NewData,Developed,HDI_2005,Countries,%SSFsubsidies_assessed,weighted_by_sectorsize,Data_group,%SSF_totalCatch_EEZ,%SSF_totalCatch_Country,SSF_USD_1000
346,157,2,Asia,B5,Tax exemption,Bad,0,FALSE,Developed,0.932,Taiwan,NaN,NaN,NaN,23.400309119,7.8673872376,#VALUE!
347,157,2,Asia,B6,Fishing access,Bad,23641.9711185558,FALSE,Developed,0.932,Taiwan,0,0,2,23.400309119,7.8673872376,0
349,157,2,Asia,C1,Fisher assistance,Ugly,4353.9430832853,TRUE,Developed,0.932,Taiwan,7.8,0,2,23.400309119,7.8673872376,339.6075604963
350,157,2,Asia,C2,Vessel buyback,Ugly,0,FALSE,Developed,0.932,Taiwan,NaN,NaN,NaN,23.400309119,7.8673872376,#VALUE!
351,157,2,Asia,C3,Rural fisher communities,Ugly,0,FALSE,Developed,0.932,Taiwan,NaN,NaN,NaN,23.400309119,7.8673872376,#VALUE!
300,144,2,Asia,A1,Fisheries mangt.,Good,94020.6973412425,FALSE,Developing,0.743,Sri Lanka,49.1,1,2,49.0698490698,52.4577861163,46164.1623945501
301,144,2,Asia,A2,Fishery R and D,Good,66882.4848410233,FALSE,Developing,0.743,Sri Lanka,49.1,1,2,49.0698490698,52.4577861163,32839.3000569424
302,144,2,Asia,A3,MPAs,Good,3885.0881351254,FALSE,Developing,0.743,Sri Lanka,49.1,1,3,49.0698490698,52.4577861163,1907.5782743466
303,144,2,Asia,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.743,Sri Lanka,NaN,NaN,NaN,49.0698490698,52.4577861163,#VALUE!
304,144,2,Asia,B2,Fisheries dev. projects,Bad,20207.6050526009,TRUE,Developing,0.743,Sri Lanka,24.5,0,2,49.0698490698,52.4577861163,4950.8632378872
305,144,2,Asia,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.743,Sri Lanka,NaN,NaN,NaN,49.0698490698,52.4577861163,#VALUE!
306,144,2,Asia,B4,Markt.  and  storage infrast.,Bad,2909.4388081099,FALSE,Developing,0.743,Sri Lanka,0,0,2,49.0698490698,52.4577861163,0
307,144,2,Asia,B5,Tax exemption,Bad,0,FALSE,Developing,0.743,Sri Lanka,NaN,NaN,NaN,49.0698490698,52.4577861163,#VALUE!
308,144,2,Asia,B6,Fishing access,Bad,0,FALSE,Developing,0.743,Sri Lanka,NaN,NaN,NaN,49.0698490698,52.4577861163,#VALUE!
310,144,2,Asia,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.743,Sri Lanka,NaN,NaN,NaN,49.0698490698,52.4577861163,#VALUE!
311,144,2,Asia,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.743,Sri Lanka,NaN,NaN,NaN,49.0698490698,52.4577861163,#VALUE!
312,144,2,Asia,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.743,Sri Lanka,NaN,NaN,NaN,49.0698490698,52.4577861163,#VALUE!
1093,458,2,Asia,A1,Fisheries mangt.,Good,571.08505229,TRUE,Developing,0.811,Malaysia,20.25,0,2,22.118857766,29.1330102316,115.6447230887
1094,458,2,Asia,A2,Fishery R and D,Good,637.3709372486,TRUE,Developing,0.811,Malaysia,22.1,1,2,22.118857766,29.1330102316,140.8589771319
1095,458,2,Asia,A3,MPAs,Good,20007.2941422031,FALSE,Developing,0.811,Malaysia,22.1,1,3,22.118857766,29.1330102316,4421.6120054269
1096,458,2,Asia,B1,Boat constsruct.  and  renov.,Bad,55897.1893599392,FALSE,Developing,0.811,Malaysia,26.4,0,2,22.118857766,29.1330102316,14756.8579910239
1097,458,2,Asia,B2,Fisheries dev. projects,Bad,150.6790710816,TRUE,Developing,0.811,Malaysia,11,0,2,22.118857766,29.1330102316,16.574697819
1098,458,2,Asia,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.811,Malaysia,,NaN,NaN,22.118857766,29.1330102316,0
1099,458,2,Asia,B4,Markt.  and  storage infrast.,Bad,7189.1613745561,FALSE,Developing,0.811,Malaysia,21.8,0,2,22.118857766,29.1330102316,1567.2371796532
1100,458,2,Asia,B5,Tax exemption,Bad,60963.5934051237,FALSE,Developing,0.811,Malaysia,0,0,2,22.118857766,29.1330102316,0
1101,458,2,Asia,B6,Fishing access,Bad,0,FALSE,Developing,0.811,Malaysia,NaN,NaN,NaN,22.118857766,29.1330102316,#VALUE!
1103,458,2,Asia,C1,Fisher assistance,Ugly,33009.166433092,TRUE,Developing,0.811,Malaysia,50,0,2,22.118857766,29.1330102316,16504.583216546
1104,458,2,Asia,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.811,Malaysia,NaN,NaN,NaN,22.118857766,29.1330102316,#VALUE!
1105,458,2,Asia,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.811,Malaysia,NaN,NaN,NaN,22.118857766,29.1330102316,#VALUE!
1314,578,1,Europe,A1,Fisheries mangt.,Good,40845.1440285599,FALSE,Developed,0.968,Norway,10.1,1,3,10.0981706526,8.2871947757,4125.3595468846
1315,578,1,Europe,A2,Fishery R and D,Good,64516.3607051657,FALSE,Developed,0.968,Norway,10.1,1,3,10.0981706526,8.2871947757,6516.1524312217
1316,578,1,Europe,A3,MPAs,Good,22028.0168703067,FALSE,Developed,0.968,Norway,10.1,1,3,10.0981706526,8.2871947757,2224.829703901
1317,578,1,Europe,B1,Boat constsruct.  and  renov.,Bad,11650.0881112557,FALSE,Developed,0.968,Norway,8.3,1,3,10.0981706526,8.2871947757,966.9573132342
1318,578,1,Europe,B2,Fisheries dev. projects,Bad,107505.01272533,FALSE,Developed,0.968,Norway,8.3,1,2,10.0981706526,8.2871947757,8922.9160562024
1319,578,1,Europe,B3,Fishing port develop.,Bad,0,FALSE,Developed,0.968,Norway,NaN,NaN,NaN,10.0981706526,8.2871947757,#VALUE!
1320,578,1,Europe,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developed,0.968,Norway,NaN,NaN,NaN,10.0981706526,8.2871947757,#VALUE!
1321,578,1,Europe,B5,Tax exemption,Bad,74.7039914685,FALSE,Developed,0.968,Norway,8.3,1,3,10.0981706526,8.2871947757,6.2004312919
1322,578,1,Europe,B6,Fishing access,Bad,0,FALSE,Developed,0.968,Norway,NaN,NaN,NaN,10.0981706526,8.2871947757,#VALUE!
1324,578,1,Europe,C1,Fisher assistance,Ugly,20976.8725111465,FALSE,Developed,0.968,Norway,50,0,2,10.0981706526,8.2871947757,10488.4362555733
1325,578,1,Europe,C2,Vessel buyback,Ugly,8213.4497128828,FALSE,Developed,0.968,Norway,0,0,2,10.0981706526,8.2871947757,0
1326,578,1,Europe,C3,Rural fisher communities,Ugly,0,FALSE,Developed,0.968,Norway,NaN,NaN,NaN,10.0981706526,8.2871947757,#VALUE!
1249,528,1,Europe,A1,Fisheries mangt.,Good,18127.5548667786,TRUE,Developed,0.953,Netherlands,0.33,0,2,0.5477273731,0.1850083552,59.8209310604
1250,528,1,Europe,A2,Fishery R and D,Good,12811.1204675785,TRUE,Developed,0.953,Netherlands,0.5,1,3,0.5477273731,0.1850083552,64.0556023379
1251,528,1,Europe,A3,MPAs,Good,5435.6191202716,FALSE,Developed,0.953,Netherlands,0.5,1,3,0.5477273731,0.1850083552,27.1780956014
1252,528,1,Europe,B1,Boat constsruct.  and  renov.,Bad,20321.087638228,TRUE,Developed,0.953,Netherlands,0.5,1,3,0.5477273731,0.1850083552,101.6054381911
1253,528,1,Europe,B2,Fisheries dev. projects,Bad,0,TRUE,Developed,0.953,Netherlands,NaN,NaN,NaN,0.5477273731,0.1850083552,#VALUE!
1254,528,1,Europe,B3,Fishing port develop.,Bad,0,FALSE,Developed,0.953,Netherlands,NaN,NaN,NaN,0.5477273731,0.1850083552,#VALUE!
1255,528,1,Europe,B4,Markt.  and  storage infrast.,Bad,4355.1141472412,TRUE,Developed,0.953,Netherlands,0.5,1,3,0.5477273731,0.1850083552,21.7755707362
1256,528,1,Europe,B5,Tax exemption,Bad,0,FALSE,Developed,0.953,Netherlands,NaN,NaN,NaN,0.5477273731,0.1850083552,#VALUE!
1257,528,1,Europe,B6,Fishing access,Bad,29984.3010379761,TRUE,Developed,0.953,Netherlands,0,0,3,0.5477273731,0.1850083552,0
1259,528,1,Europe,C1,Fisher assistance,Ugly,7585.8170055584,TRUE,Developed,0.953,Netherlands,0.5,1,3,0.5477273731,0.1850083552,37.9290850278
1260,528,1,Europe,C2,Vessel buyback,Ugly,7416.9484437148,FALSE,Developed,0.953,Netherlands,0,0,3,0.5477273731,0.1850083552,0
1261,528,1,Europe,C3,Rural fisher communities,Ugly,0,FALSE,Developed,0.953,Netherlands,NaN,NaN,NaN,0.5477273731,0.1850083552,#VALUE!
1730,752,1,Europe,A1,Fisheries mangt.,Good,15606.17299206,TRUE,Developed,0.956,Sweden,5.2596758187,1,3,5.2596758187,6.8635968723,820.8341070915
1731,752,1,Europe,A2,Fishery R and D,Good,71148.812173878,TRUE,Developed,0.956,Sweden,5.2596758187,1,3,5.2596758187,6.8635968723,3742.1968692182
1732,752,1,Europe,A3,MPAs,Good,15963.6930973877,FALSE,Developed,0.956,Sweden,5.3,1,3,5.2596758187,6.8635968723,846.0757341615
1733,752,1,Europe,B1,Boat constsruct.  and  renov.,Bad,12263.7791680529,TRUE,Developed,0.956,Sweden,6.9,1,3,5.2596758187,6.8635968723,846.2007625957
1734,752,1,Europe,B2,Fisheries dev. projects,Bad,0,TRUE,Developed,0.956,Sweden,NaN,NaN,NaN,5.2596758187,6.8635968723,#VALUE!
1735,752,1,Europe,B3,Fishing port develop.,Bad,0,FALSE,Developed,0.956,Sweden,NaN,NaN,NaN,5.2596758187,6.8635968723,#VALUE!
1736,752,1,Europe,B4,Markt.  and  storage infrast.,Bad,4087.0002619406,TRUE,Developed,0.956,Sweden,6.9,1,3,5.2596758187,6.8635968723,282.0030180739
1737,752,1,Europe,B5,Tax exemption,Bad,0,FALSE,Developed,0.956,Sweden,NaN,NaN,NaN,5.2596758187,6.8635968723,#VALUE!
1738,752,1,Europe,B6,Fishing access,Bad,7799.5361111878,FALSE,Developed,0.956,Sweden,0,0,3,5.2596758187,6.8635968723,0
1740,752,1,Europe,C1,Fisher assistance,Ugly,3250.707210381,TRUE,Developed,0.956,Sweden,6.9,1,3,5.2596758187,6.8635968723,224.2987975163
1741,752,1,Europe,C2,Vessel buyback,Ugly,29672.8067010603,FALSE,Developed,0.956,Sweden,0,0,3,5.2596758187,6.8635968723,0
1742,752,1,Europe,C3,Rural fisher communities,Ugly,0,FALSE,Developed,0.956,Sweden,NaN,NaN,NaN,5.2596758187,6.8635968723,#VALUE!
703,300,1,Europe,A1,Fisheries mangt.,Good,26202.922821456,TRUE,Developed,0.926,Greece,59.8,1,3,59.7866666667,51.0241238052,15669.3478472307
704,300,1,Europe,A2,Fishery R and D,Good,6165.2301707996,TRUE,Developed,0.926,Greece,59.8,1,3,59.7866666667,51.0241238052,3686.8076421382
705,300,1,Europe,A3,MPAs,Good,5237.0551664559,FALSE,Developed,0.926,Greece,59.8,1,3,59.7866666667,51.0241238052,3131.7589895406
706,300,1,Europe,B1,Boat constsruct.  and  renov.,Bad,28446.4664730651,TRUE,Developed,0.926,Greece,51,1,3,59.7866666667,51.0241238052,14507.6979012632
707,300,1,Europe,B2,Fisheries dev. projects,Bad,3441.5500887515,TRUE,Developed,0.926,Greece,51,1,3,59.7866666667,51.0241238052,1755.1905452633
708,300,1,Europe,B3,Fishing port develop.,Bad,33925.975935546,FALSE,Developed,0.926,Greece,51,1,3,59.7866666667,51.0241238052,17302.2477271285
709,300,1,Europe,B4,Markt.  and  storage infrast.,Bad,15863.1733484363,TRUE,Developed,0.926,Greece,51,1,3,59.7866666667,51.0241238052,8090.2184077025
710,300,1,Europe,B5,Tax exemption,Bad,5696.462091474,FALSE,Developed,0.926,Greece,0,0,2,59.7866666667,51.0241238052,0
711,300,1,Europe,B6,Fishing access,Bad,522.3358594458,TRUE,Developed,0.926,Greece,NaN,NaN,NaN,59.7866666667,51.0241238052,#VALUE!
713,300,1,Europe,C1,Fisher assistance,Ugly,3002.8963532341,TRUE,Developed,0.926,Greece,0.12,0,1,59.7866666667,51.0241238052,3.6034756239
714,300,1,Europe,C2,Vessel buyback,Ugly,66406.9486375675,FALSE,Developed,0.926,Greece,0,0,3,59.7866666667,51.0241238052,0
715,300,1,Europe,C3,Rural fisher communities,Ugly,0,FALSE,Developed,0.926,Greece,NaN,NaN,NaN,59.7866666667,51.0241238052,#VALUE!
1834,792,2,Asia,A1,Fisheries mangt.,Good,41082.2758386793,FALSE,Developing,0.775,Turkey,16.2,1,3,16.1882417886,14.9770173647,6655.3286858661
1835,792,2,Asia,A2,Fishery R and D,Good,1628.54946276,FALSE,Developing,0.775,Turkey,15,1,3,16.1882417886,14.9770173647,244.282419414
1836,792,2,Asia,A3,MPAs,Good,4483.2539610715,FALSE,Developing,0.775,Turkey,16.2,1,3,16.1882417886,14.9770173647,726.2871416936
1837,792,2,Asia,B1,Boat constsruct.  and  renov.,Bad,0,FALSE,Developing,0.775,Turkey,NaN,NaN,NaN,16.1882417886,14.9770173647,#VALUE!
1838,792,2,Asia,B2,Fisheries dev. projects,Bad,33950.4877836553,TRUE,Developing,0.775,Turkey,15,1,3,16.1882417886,14.9770173647,5092.5731675483
1839,792,2,Asia,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.775,Turkey,NaN,NaN,NaN,16.1882417886,14.9770173647,#VALUE!
1840,792,2,Asia,B4,Markt.  and  storage infrast.,Bad,22024.5825932567,FALSE,Developing,0.775,Turkey,0,0,2,16.1882417886,14.9770173647,0
1841,792,2,Asia,B5,Tax exemption,Bad,0,FALSE,Developing,0.775,Turkey,NaN,NaN,NaN,16.1882417886,14.9770173647,#VALUE!
1842,792,2,Asia,B6,Fishing access,Bad,0,FALSE,Developing,0.775,Turkey,NaN,NaN,NaN,16.1882417886,14.9770173647,#VALUE!
1844,792,2,Asia,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.775,Turkey,NaN,NaN,NaN,16.1882417886,14.9770173647,#VALUE!
1845,792,2,Asia,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.775,Turkey,NaN,NaN,NaN,16.1882417886,14.9770173647,#VALUE!
1846,792,2,Asia,C3,Rural fisher communities,Ugly,174.3738894541,FALSE,Developing,0.775,Turkey,100,0,3,16.1882417886,14.9770173647,174.3738894541
1574,682,2,Asia,A1,Fisheries mangt.,Good,8247.4741523136,FALSE,Developed,0.812,Saudi Arabia,64.9,1,3,64.9267399267,71.6885743175,5352.6107248515
1575,682,2,Asia,A2,Fishery R and D,Good,5866.9154202623,FALSE,Developed,0.812,Saudi Arabia,64.9,1,3,64.9267399267,71.6885743175,3807.6281077503
1576,682,2,Asia,A3,MPAs,Good,1537.6945116557,FALSE,Developed,0.812,Saudi Arabia,64.9,1,3,64.9267399267,71.6885743175,997.9637380646
1577,682,2,Asia,B1,Boat constsruct.  and  renov.,Bad,16006.0249605229,FALSE,Developed,0.812,Saudi Arabia,0,0,2,64.9267399267,71.6885743175,0
1578,682,2,Asia,B2,Fisheries dev. projects,Bad,3.1224484524,FALSE,Developed,0.812,Saudi Arabia,100,0,2,64.9267399267,71.6885743175,3.1224484524
1579,682,2,Asia,B3,Fishing port develop.,Bad,0,FALSE,Developed,0.812,Saudi Arabia,NaN,NaN,NaN,64.9267399267,71.6885743175,#VALUE!
1580,682,2,Asia,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developed,0.812,Saudi Arabia,NaN,NaN,NaN,64.9267399267,71.6885743175,#VALUE!
1581,682,2,Asia,B5,Tax exemption,Bad,0,FALSE,Developed,0.812,Saudi Arabia,NaN,NaN,NaN,64.9267399267,71.6885743175,#VALUE!
1582,682,2,Asia,B6,Fishing access,Bad,0,FALSE,Developed,0.812,Saudi Arabia,NaN,NaN,NaN,64.9267399267,71.6885743175,#VALUE!
1584,682,2,Asia,C1,Fisher assistance,Ugly,0,FALSE,Developed,0.812,Saudi Arabia,NaN,NaN,NaN,64.9267399267,71.6885743175,#VALUE!
1585,682,2,Asia,C2,Vessel buyback,Ugly,0,FALSE,Developed,0.812,Saudi Arabia,NaN,NaN,NaN,64.9267399267,71.6885743175,#VALUE!
1586,682,2,Asia,C3,Rural fisher communities,Ugly,1192.6479207272,FALSE,Developed,0.812,Saudi Arabia,100,0,2,64.9267399267,71.6885743175,1192.6479207272
1496,642,1,Europe,A1,Fisheries mangt.,Good,20925.3857734912,TRUE,Developing,0.813,Romania,91.7,1,3,91.6666666667,1.269393512,19188.5787542914
1497,642,1,Europe,A2,Fishery R and D,Good,794.6173180931,TRUE,Developing,0.813,Romania,91.7,1,3,91.6666666667,1.269393512,728.6640806914
1498,642,1,Europe,A3,MPAs,Good,392.7582157291,FALSE,Developing,0.813,Romania,91.7,1,3,91.6666666667,1.269393512,360.1592838235
1499,642,1,Europe,B1,Boat constsruct.  and  renov.,Bad,9495.1212747668,TRUE,Developing,0.813,Romania,1.3,1,3,91.6666666667,1.269393512,123.436576572
1500,642,1,Europe,B2,Fisheries dev. projects,Bad,166.7351830298,TRUE,Developing,0.813,Romania,1.3,1,3,91.6666666667,1.269393512,2.1675573794
1501,642,1,Europe,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.813,Romania,NaN,NaN,NaN,91.6666666667,1.269393512,#VALUE!
1502,642,1,Europe,B4,Markt.  and  storage infrast.,Bad,25694.4788731656,TRUE,Developing,0.813,Romania,1.3,1,3,91.6666666667,1.269393512,334.0282253512
1503,642,1,Europe,B5,Tax exemption,Bad,47.431407293,FALSE,Developing,0.813,Romania,1.3,1,3,91.6666666667,1.269393512,0.6166082948
1504,642,1,Europe,B6,Fishing access,Bad,0,FALSE,Developing,0.813,Romania,NaN,NaN,NaN,91.6666666667,1.269393512,#VALUE!
1506,642,1,Europe,C1,Fisher assistance,Ugly,10.5661876249,TRUE,Developing,0.813,Romania,1.3,1,3,91.6666666667,1.269393512,0.1373604391
1507,642,1,Europe,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.813,Romania,NaN,NaN,NaN,91.6666666667,1.269393512,#VALUE!
1508,642,1,Europe,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.813,Romania,NaN,NaN,NaN,91.6666666667,1.269393512,#VALUE!
1860,804,1,Europe,A1,Fisheries mangt.,Good,9039.3383600813,FALSE,Developing,0.788,Ukraine,10.3,1,3,10.2927289896,3.0286190609,931.0518510884
1861,804,1,Europe,A2,Fishery R and D,Good,0,FALSE,Developing,0.788,Ukraine,NaN,NaN,NaN,10.2927289896,3.0286190609,#VALUE!
1862,804,1,Europe,A3,MPAs,Good,815.5091800282,FALSE,Developing,0.788,Ukraine,10.3,1,3,10.2927289896,3.0286190609,83.9974455429
1863,804,1,Europe,B1,Boat constsruct.  and  renov.,Bad,16357.0369312523,FALSE,Developing,0.788,Ukraine,3,1,3,10.2927289896,3.0286190609,490.7111079376
1864,804,1,Europe,B2,Fisheries dev. projects,Bad,6.5066367829,TRUE,Developing,0.788,Ukraine,3,1,3,10.2927289896,3.0286190609,0.1951991035
1865,804,1,Europe,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.788,Ukraine,NaN,NaN,NaN,10.2927289896,3.0286190609,#VALUE!
1866,804,1,Europe,B4,Markt.  and  storage infrast.,Bad,0,FALSE,Developing,0.788,Ukraine,NaN,NaN,NaN,10.2927289896,3.0286190609,#VALUE!
1867,804,1,Europe,B5,Tax exemption,Bad,0,FALSE,Developing,0.788,Ukraine,NaN,NaN,NaN,10.2927289896,3.0286190609,#VALUE!
1868,804,1,Europe,B6,Fishing access,Bad,0,FALSE,Developing,0.788,Ukraine,NaN,NaN,NaN,10.2927289896,3.0286190609,#VALUE!
1870,804,1,Europe,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.788,Ukraine,NaN,NaN,NaN,10.2927289896,3.0286190609,#VALUE!
1871,804,1,Europe,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.788,Ukraine,NaN,NaN,NaN,10.2927289896,3.0286190609,#VALUE!
1872,804,1,Europe,C3,Rural fisher communities,Ugly,1218.8029167455,FALSE,Developing,0.788,Ukraine,100,0,3,10.2927289896,3.0286190609,1218.8029167455
469,208,1,Europe,A1,Fisheries mangt.,Good,27710.195181825,TRUE,Developed,0.949,Denmark,7.8,1,3,7.7591075967,6.7999010024,2161.3952241824
470,208,1,Europe,A2,Fishery R and D,Good,12472.157835385,TRUE,Developed,0.949,Denmark,7.8,1,3,7.7591075967,6.7999010024,972.82831116
471,208,1,Europe,A3,MPAs,Good,27261.6431208214,FALSE,Developed,0.949,Denmark,7.8,1,3,7.7591075967,6.7999010024,2126.4081634241
472,208,1,Europe,B1,Boat constsruct.  and  renov.,Bad,26508.5448668764,TRUE,Developed,0.949,Denmark,6.8,1,3,7.7591075967,6.7999010024,1802.5810509476
473,208,1,Europe,B2,Fisheries dev. projects,Bad,0,TRUE,Developed,0.949,Denmark,NaN,NaN,NaN,7.7591075967,6.7999010024,#VALUE!
474,208,1,Europe,B3,Fishing port develop.,Bad,0,FALSE,Developed,0.949,Denmark,NaN,NaN,NaN,7.7591075967,6.7999010024,#VALUE!
475,208,1,Europe,B4,Markt.  and  storage infrast.,Bad,18192.8468492094,TRUE,Developed,0.949,Denmark,18.3,0,2,7.7591075967,6.7999010024,3329.2909734053
476,208,1,Europe,B5,Tax exemption,Bad,0,FALSE,Developed,0.949,Denmark,NaN,NaN,NaN,7.7591075967,6.7999010024,#VALUE!
477,208,1,Europe,B6,Fishing access,Bad,2867.2904624899,TRUE,Developed,0.949,Denmark,0,1,3,7.7591075967,6.7999010024,0
479,208,1,Europe,C1,Fisher assistance,Ugly,23594.0219064578,TRUE,Developed,0.949,Denmark,5.1,0,2,7.7591075967,6.7999010024,1203.2951172294
480,208,1,Europe,C2,Vessel buyback,Ugly,7601.0164033,TRUE,Developed,0.949,Denmark,0,0,3,7.7591075967,6.7999010024,0
481,208,1,Europe,C3,Rural fisher communities,Ugly,0,FALSE,Developed,0.949,Denmark,NaN,NaN,NaN,7.7591075967,6.7999010024,#VALUE!
