ID,Cnumber,RegionID,RegionName,Type,SubType,Category,ReEst_Subsidy2009,NewData,Developed,HDI_2005,Countries,%SSFsubsidies_assessed,weighted_by_sectorsize,Data_group,%SSF_totalCatch_EEZ,%SSF_totalCatch_Country,%SSF_decimal,SSF_USD_1000,Comment,DocSource,SourceVisitDate,Ref,URL,User,OldComment
754,324,3,Africa,C3,Rural fisher communities,Ugly,367.736493801,FALSE,Developing,0.456,Guinea,100,0,2,21.5,75.9524784924,0.215,367.736493801,,,,,,,
1132,478,3,Africa,A1,Fisheries mangt.,Good,120.31534378,TRUE,Developing,0.55,Mauritania,0,0,2,4.3,38.465310125,0.043,0,,,,,,,
1133,478,3,Africa,A2,Fishery R&D,Good,5037.7142538127,FALSE,Developing,0.55,Mauritania,0,0,2,4.3,38.465310125,0.043,0,,,,,,,
1134,478,3,Africa,A3,MPAs,Good,400.7868020417,FALSE,Developing,0.55,Mauritania,4.3,1,3,4.3,38.465310125,0.043,17.2338324878,,,,,,,
1135,478,3,Africa,B1,Boat constsruct. & renov.,Bad,4002.7833524126,FALSE,Developing,0.55,Mauritania,50,0,2,4.3,38.465310125,0.043,2001.3916762063,ftp://ftp.fao.org/FI/DOCUMENT/fcp/fr/FI_CP_MR.pdf,,,,,,
1136,478,3,Africa,B2,Fisheries dev. projects,Bad,9352.620940566,TRUE,Developing,0.55,Mauritania,100,0,2,4.3,38.465310125,0.043,9352.620940566,,,,,,,
1137,478,3,Africa,B3,Fishing port develop.,Bad,2258.427066647,FALSE,Developing,0.55,Mauritania,50,0,2,4.3,38.465310125,0.043,1129.2135333235,,,,,,,
1138,478,3,Africa,B4,Markt. & storage infrast.,Bad,3869.2384070193,FALSE,Developing,0.55,Mauritania,50,0,2,4.3,38.465310125,0.043,1934.6192035096,mentioning of coastal villages,,,,,,
1139,478,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.55,Mauritania,NA,NA,NA,4.3,38.465310125,0.043,#VALUE!,,,,,,,
1140,478,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.55,Mauritania,NA,NA,NA,4.3,38.465310125,0.043,#VALUE!,,,,,,,
1142,478,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.55,Mauritania,NA,NA,NA,4.3,38.465310125,0.043,#VALUE!,,,,,,,
1143,478,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.55,Mauritania,NA,NA,NA,4.3,38.465310125,0.043,#VALUE!,,,,,,,
1144,478,3,Africa,C3,Rural fisher communities,Ugly,1024.0849281399,FALSE,Developing,0.55,Mauritania,100,0,2,4.3,38.465310125,0.043,1024.0849281399,,,,,,,
1587,686,3,Africa,A1,Fisheries mangt.,Good,114.7536862,TRUE,Developing,0.499,Senegal,44,1,2,44.0738409901,50.5756676558,0.4407384099,50.491621928,Belhabib et al report for Oceana 2014 Feasibility of Senegal fisheries,,,,,,
1588,686,3,Africa,A2,Fishery R&D,Good,2951.5686807395,FALSE,Developing,0.499,Senegal,50,1,2,44.0738409901,50.5756676558,0.4407384099,1475.7843403698,,,,,,,
1589,686,3,Africa,A3,MPAs,Good,113.7303369999,FALSE,Developing,0.499,Senegal,44.1,1,3,44.0738409901,50.5756676558,0.4407384099,50.155078617,,,,,,,
1590,686,3,Africa,B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.499,Senegal,NA,NA,NA,44.0738409901,50.5756676558,0.4407384099,#VALUE!,,,,,,,
1591,686,3,Africa,B2,Fisheries dev. projects,Bad,2830.9832483096,TRUE,Developing,0.499,Senegal,50,1,2,44.0738409901,50.5756676558,0.4407384099,1415.4916241548,"UNEP, 2003 Argentina and Senegal Docuement",,,,,,
1592,686,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.499,Senegal,NA,NA,NA,44.0738409901,50.5756676558,0.4407384099,#VALUE!,,,,,,,
1593,686,3,Africa,B4,Markt. & storage infrast.,Bad,580.0479905443,FALSE,Developing,0.499,Senegal,0,0,2,44.0738409901,50.5756676558,0.4407384099,0,Focus on trawler export and market rennovations only,,,,,,
1594,686,3,Africa,B5,Tax exemption,Bad,1136.7044110233,FALSE,Developing,0.499,Senegal,NA,NA,NA,44.0738409901,50.5756676558,0.4407384099,#VALUE!,,,,,,,
1595,686,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.499,Senegal,NA,NA,NA,44.0738409901,50.5756676558,0.4407384099,#VALUE!,,,,,,,
1597,686,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.499,Senegal,NA,NA,NA,44.0738409901,50.5756676558,0.4407384099,#VALUE!,,,,,,,
1598,686,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.499,Senegal,NA,NA,NA,44.0738409901,50.5756676558,0.4407384099,#VALUE!,,,,,,,
1599,686,3,Africa,C3,Rural fisher communities,Ugly,139.3336111733,FALSE,Developing,0.499,Senegal,100,0,2,44.0738409901,50.5756676558,0.4407384099,139.3336111733,,,,,,,
1613,694,3,Africa,A1,Fisheries mangt.,Good,137.5609617,TRUE,Developing,0.336,Sierra Leone,76.4,1,3,76.4440433213,80.7692307692,0.7644404332,105.0965747388,,,,,,,
1614,694,3,Africa,A2,Fishery R&D,Good,0,FALSE,Developing,0.336,Sierra Leone,NA,NA,NA,76.4440433213,80.7692307692,0.7644404332,#VALUE!,,,,,,,
1615,694,3,Africa,A3,MPAs,Good,,FALSE,Developing,0.336,Sierra Leone,NA,NA,NA,76.4440433213,80.7692307692,0.7644404332,#VALUE!,,,,,,,
1616,694,3,Africa,B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.336,Sierra Leone,NA,NA,NA,76.4440433213,80.7692307692,0.7644404332,#VALUE!,,,,,,,
1617,694,3,Africa,B2,Fisheries dev. projects,Bad,9283.8354687731,FALSE,Developing,0.336,Sierra Leone,33,0,2,76.4440433213,80.7692307692,0.7644404332,3063.6657046951,_ftp://ftp.fao.org/FI/DOCUMENT/fcp/en/FI_CP_SL.pdfFisheries development project out of three mentioned only one for artisisnal fisheries ,,,,,,
1618,694,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.336,Sierra Leone,NA,NA,NA,76.4440433213,80.7692307692,0.7644404332,#VALUE!,,,,,,,
1619,694,3,Africa,B4,Markt. & storage infrast.,Bad,0,FALSE,Developing,0.336,Sierra Leone,NA,NA,NA,76.4440433213,80.7692307692,0.7644404332,#VALUE!,,,,,,,
1620,694,3,Africa,B5,Tax exemption,Bad,5275.8485671873,FALSE,Developing,0.336,Sierra Leone,50,0,2,76.4440433213,80.7692307692,0.7644404332,2637.9242835937,"New fao doc up-dated, split half and hal btw artisianl and industrial",,,,,,
1621,694,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.336,Sierra Leone,NA,NA,NA,76.4440433213,80.7692307692,0.7644404332,#VALUE!,,,,,,,
1623,694,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.336,Sierra Leone,NA,NA,NA,76.4440433213,80.7692307692,0.7644404332,#VALUE!,,,,,,,
1624,694,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.336,Sierra Leone,NA,NA,NA,76.4440433213,80.7692307692,0.7644404332,#VALUE!,,,,,,,
1625,694,3,Africa,C3,Rural fisher communities,Ugly,1069.3477368029,FALSE,Developing,0.336,Sierra Leone,100,0,2,76.4440433213,80.7692307692,0.7644404332,1069.3477368029,,,,,,,
1600,690,3,Africa,A1,Fisheries mangt.,Good,994.046962123,FALSE,Developing,0.843,Seychelles,11,1,2,11.1111111111,8.9709762533,0.1111111111,109.3451658335,,,,,,,
1601,690,3,Africa,A2,Fishery R&D,Good,707.1241546057,FALSE,Developing,0.843,Seychelles,11,1,2,11.1111111111,8.9709762533,0.1111111111,77.7836570066,,,,,,,
1602,690,3,Africa,A3,MPAs,Good,1021.7048512981,FALSE,Developing,0.843,Seychelles,11,1,3,11.1111111111,8.9709762533,0.1111111111,112.3875336428,,,,,,,
1603,690,3,Africa,B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.843,Seychelles,NA,NA,NA,11.1111111111,8.9709762533,0.1111111111,#VALUE!,,,,,,,
1604,690,3,Africa,B2,Fisheries dev. projects,Bad,1292.6137722913,TRUE,Developing,0.843,Seychelles,0,0,2,11.1111111111,8.9709762533,0.1111111111,0,http://www.fao.org/fi/fcp/en/SYC/profile.htm Up-dated 2005 accessed 2015,,,,,,
1605,690,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.843,Seychelles,NA,NA,NA,11.1111111111,8.9709762533,0.1111111111,#VALUE!,,,,,,,
1606,690,3,Africa,B4,Markt. & storage infrast.,Bad,0,FALSE,Developing,0.843,Seychelles,NA,NA,NA,11.1111111111,8.9709762533,0.1111111111,#VALUE!,,,,,,,
1607,690,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.843,Seychelles,NA,NA,NA,11.1111111111,8.9709762533,0.1111111111,#VALUE!,,,,,,,
1608,690,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.843,Seychelles,NA,NA,NA,11.1111111111,8.9709762533,0.1111111111,#VALUE!,,,,,,,
1610,690,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.843,Seychelles,NA,NA,NA,11.1111111111,8.9709762533,0.1111111111,#VALUE!,,,,,,,
1611,690,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.843,Seychelles,NA,NA,NA,11.1111111111,8.9709762533,0.1111111111,#VALUE!,,,,,,,
1612,690,3,Africa,C3,Rural fisher communities,Ugly,143.7467860959,FALSE,Developing,0.843,Seychelles,100,0,2,11.1111111111,8.9709762533,0.1111111111,143.7467860959,Rural assistance program http://www.fao.org/fi/fcp/en/SYC/profile.htm,,,,,,
612,266,3,Africa,A1,Fisheries mangt.,Good,2293.3562973829,FALSE,Developing,0.677,Gabon,27.9,1,3,27.9424216765,63.4615384615,0.2794242168,639.8464069698,,,,,,,
613,266,3,Africa,A2,Fishery R&D,Good,1582.2033014403,FALSE,Developing,0.677,Gabon,27.9,1,3,27.9424216765,63.4615384615,0.2794242168,441.4347211018,,,,,,,
614,266,3,Africa,A3,MPAs,Good,1016.5205692349,FALSE,Developing,0.677,Gabon,27.9,1,3,27.9424216765,63.4615384615,0.2794242168,283.6092388165,,,,,,,
615,266,3,Africa,B1,Boat constsruct. & renov.,Bad,105.8704254212,FALSE,Developing,0.677,Gabon,63.5,1,2,27.9424216765,63.4615384615,0.2794242168,67.2277201424,JICA Project towards fishing inputs and equipments,,,,,,
616,266,3,Africa,B2,Fisheries dev. projects,Bad,1481.6177067555,TRUE,Developing,0.677,Gabon,100,0,2,27.9424216765,63.4615384615,0.2794242168,1481.6177067555,ftp://ftp.fao.org/FI/DOCUMENT/fcp/fr/FI_CP_GA.pdf  – based on FAO all aquaculture and artisanal fisheries,,,,,,
617,266,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.677,Gabon,NA,NA,NA,27.9424216765,63.4615384615,0.2794242168,#VALUE!,,,,,,,
618,266,3,Africa,B4,Markt. & storage infrast.,Bad,1215.2182258196,FALSE,Developing,0.677,Gabon,63.5,1,2,27.9424216765,63.4615384615,0.2794242168,771.6635733955,,,,,,,
619,266,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.677,Gabon,NA,NA,NA,27.9424216765,63.4615384615,0.2794242168,#VALUE!,,,,,,,
620,266,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.677,Gabon,NA,NA,NA,27.9424216765,63.4615384615,0.2794242168,#VALUE!,,,,,,,
622,266,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.677,Gabon,NA,NA,NA,27.9424216765,63.4615384615,0.2794242168,#VALUE!,,,,,,,
623,266,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.677,Gabon,NA,NA,NA,27.9424216765,63.4615384615,0.2794242168,#VALUE!,,,,,,,
624,266,3,Africa,C3,Rural fisher communities,Ugly,133.0942599319,FALSE,Developing,0.677,Gabon,100,0,2,27.9424216765,63.4615384615,0.2794242168,133.0942599319,fao profile: funds by JICA,,,,,,
261,120,3,Africa,A1,Fisheries mangt.,Good,3152.5107205061,FALSE,Developing,0.532,Cameroon,74.8,1,,74.7716894977,82.4937027708,0.747716895,2358.0780189386,,,,,,,
262,120,3,Africa,A2,Fishery R&D,Good,2242.5675968895,FALSE,Developing,0.532,Cameroon,74.8,1,,74.7716894977,82.4937027708,0.747716895,1677.4405624733,,,,,,,
263,120,3,Africa,A3,MPAs,Good,372.0434165436,FALSE,Developing,0.532,Cameroon,74.8,1,,74.7716894977,82.4937027708,0.747716895,278.2884755746,,,,,,,
264,120,3,Africa,B1,Boat constsruct. & renov.,Bad,6118.1354601056,FALSE,Developing,0.532,Cameroon,0,0,,74.7716894977,82.4937027708,0.747716895,0,ftp://ftp.fao.org/FI/DOCUMENT/fcp/fr/FI_CP_CM.pdf Last visited 19/06/06. Microfinance towards local fishery investments.,,,,,,
265,120,3,Africa,B2,Fisheries dev. projects,Bad,2.5264368333,TRUE,Developing,0.532,Cameroon,74.8,1,,74.7716894977,82.4937027708,0.747716895,1.8897747513,ftp://ftp.fao.org/FI/DOCUMENT/fcp/fr/FI_CP_CM.pdf Up-dated 2007 accessed 2015,,,,,,
266,120,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.532,Cameroon,NA,NA,NA,74.7716894977,82.4937027708,0.747716895,#VALUE!,,,,,,,
267,120,3,Africa,B4,Markt. & storage infrast.,Bad,0,FALSE,Developing,0.532,Cameroon,NA,NA,NA,74.7716894977,82.4937027708,0.747716895,#VALUE!,,,,,,,
268,120,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.532,Cameroon,NA,NA,NA,74.7716894977,82.4937027708,0.747716895,#VALUE!,,,,,,,
269,120,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.532,Cameroon,NA,NA,NA,74.7716894977,82.4937027708,0.747716895,#VALUE!,,,,,,,
271,120,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.532,Cameroon,NA,NA,NA,74.7716894977,82.4937027708,0.747716895,#VALUE!,,,,,,,
272,120,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.532,Cameroon,NA,NA,NA,74.7716894977,82.4937027708,0.747716895,#VALUE!,,,,,,,
273,120,3,Africa,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.532,Cameroon,NA,NA,NA,74.7716894977,82.4937027708,0.747716895,#VALUE!,,,,,,,
1080,450,3,Africa,A1,Fisheries mangt.,Good,7544.2128684941,FALSE,Developing,0.533,Madagascar,25,0,2,73.7449509521,83.3116036506,0.7374495095,1886.0532171235,http://www.fao.org/fishery/facp/MDG/en#pageSection2,,,,,,
1081,450,3,Africa,A2,Fishery R&D,Good,0,FALSE,Developing,0.533,Madagascar,NA,NA,NA,73.7449509521,83.3116036506,0.7374495095,#VALUE!,,,,,,,
1082,450,3,Africa,A3,MPAs,Good,248.5724473293,FALSE,Developing,0.533,Madagascar,73.7,1,3,73.7449509521,83.3116036506,0.7374495095,183.1978936817,,,,,,,
1083,450,3,Africa,B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.533,Madagascar,NA,NA,NA,73.7449509521,83.3116036506,0.7374495095,#VALUE!,,,,,,,
1084,450,3,Africa,B2,Fisheries dev. projects,Bad,2440.219777741,TRUE,Developing,0.533,Madagascar,30,0,2,73.7449509521,83.3116036506,0.7374495095,732.0659333223,,,,,,,
1085,450,3,Africa,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.533,Madagascar,NA,NA,NA,73.7449509521,83.3116036506,0.7374495095,#VALUE!,,,,,,,
1086,450,3,Africa,B4,Markt. & storage infrast.,Bad,0,FALSE,Developing,0.533,Madagascar,NA,NA,NA,73.7449509521,83.3116036506,0.7374495095,#VALUE!,,,,,,,
1087,450,3,Africa,B5,Tax exemption,Bad,0,FALSE,Developing,0.533,Madagascar,NA,NA,NA,73.7449509521,83.3116036506,0.7374495095,#VALUE!,,,,,,,
1088,450,3,Africa,B6,Fishing access,Bad,0,FALSE,Developing,0.533,Madagascar,NA,NA,NA,73.7449509521,83.3116036506,0.7374495095,#VALUE!,,,,,,,
1090,450,3,Africa,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.533,Madagascar,NA,NA,NA,73.7449509521,83.3116036506,0.7374495095,#VALUE!,,,,,,,
1091,450,3,Africa,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.533,Madagascar,NA,NA,NA,73.7449509521,83.3116036506,0.7374495095,#VALUE!,,,,,,,
1092,450,3,Africa,C3,Rural fisher communities,Ugly,1090.9507588583,FALSE,Developing,0.533,Madagascar,100,0,2,73.7449509521,83.3116036506,0.7374495095,1090.9507588583,Rural Development Program with fisheries listed as one of the sub-sectors.. . Source \data\written documents\madagascar\WB_RuralInitiative.pdf. http://go.worldbank.org/DLMLR04CS0 (Aug 2008),,,,,,
989,410,2,Asia,A1,Fisheries mangt.,Good,69199.8463244176,FALSE,Developed,,Korea Rep,22.1,0,2,16.3809021366,17.2939210694,0.1638090214,15293.1660376963,ftp://ftp.fao.org/FI/DOCUMENT/fcp/en/FI_CP_KR.pdf,,,,,,
990,410,2,Asia,A2,Fishery R&D,Good,28518.0725652177,FALSE,Developed,,Korea Rep,16.4,1,2,16.3809021366,17.2939210694,0.1638090214,4676.9639006957,,,,,,,
991,410,2,Asia,A3,MPAs,Good,3104.3818615243,FALSE,Developed,,Korea Rep,16.4,1,3,16.3809021366,17.2939210694,0.1638090214,509.11862529,,,,,,,
992,410,2,Asia,B1,Boat constsruct. & renov.,Bad,67415.3088327359,FALSE,Developed,,Korea Rep,12.3,0,2,16.3809021366,17.2939210694,0.1638090214,8292.0829864265,,,,,,,
993,410,2,Asia,B2,Fisheries dev. projects,Bad,115.432357251,FALSE,Developed,,Korea Rep,0,0,2,16.3809021366,17.2939210694,0.1638090214,0,,,,,,,
994,410,2,Asia,B3,Fishing port develop.,Bad,440425.305635909,FALSE,Developed,,Korea Rep,17.3,1,3,16.3809021366,17.2939210694,0.1638090214,76193.5778750123,No information indicating which sector,,,,,,
995,410,2,Asia,B4,Markt. & storage infrast.,Bad,70535.0100766887,FALSE,Developed,,Korea Rep,0,0,2,16.3809021366,17.2939210694,0.1638090214,0,Construction of fish processing plants and  Marketing and processing support (OECD 2006),,,,,,
996,410,2,Asia,B5,Tax exemption,Bad,10023.9877572232,FALSE,Developed,,Korea Rep,0,0,2,16.3809021366,17.2939210694,0.1638090214,0,"support for crew insurance, not for artisanal",,,,,,
997,410,2,Asia,B6,Fishing access,Bad,60174.3162758175,FALSE,Developed,,Korea Rep,0,0,2,16.3809021366,17.2939210694,0.1638090214,0,,,,,,,
999,410,2,Asia,C1,Fisher assistance,Ugly,0,FALSE,Developed,,Korea Rep,NA,NA,NA,16.3809021366,17.2939210694,0.1638090214,#VALUE!,,,,,,,
1000,410,2,Asia,C2,Vessel buyback,Ugly,22580.7774818712,FALSE,Developed,,Korea Rep,0,0,2,16.3809021366,17.2939210694,0.1638090214,0,no mentioning of artisanal fishery as part of this programme,,,,,,
1001,410,2,Asia,C3,Rural fisher communities,Ugly,0,FALSE,Developed,,Korea Rep,NA,NA,NA,16.3809021366,17.2939210694,0.1638090214,#VALUE!,,,,,,,
339,157,2,Asia,A1,Fisheries mangt.,Good,24448.1013236143,FALSE,Developed,0.932,Taiwan,12.7,0,2,23.400309119,7.8673872376,0.2340030912,3104.908868099,APEC report 2000 see Taiwan notes,,,,,,
340,157,2,Asia,A2,Fishery R&D,Good,4539.0708513342,FALSE,Developed,0.932,Taiwan,23.4,1,2,23.400309119,7.8673872376,0.2340030912,1062.1425792122,APEC report 2000 see Taiwan notes,,,,,,
341,157,2,Asia,A3,MPAs,Good,3601.7583274664,FALSE,Developed,0.932,Taiwan,23.4,1,3,23.400309119,7.8673872376,0.2340030912,842.8114486271,APEC report 2000 see Taiwan notes,,,,,,
342,157,2,Asia,B1,Boat constsruct. & renov.,Bad,93151.2531951098,FALSE,Developed,0.932,Taiwan,22,0,2,23.400309119,7.8673872376,0.2340030912,20493.2757029242,APEC report 2000 see Taiwan notes,,,,,,
343,157,2,Asia,B2,Fisheries dev. projects,Bad,0,FALSE,Developed,0.932,Taiwan,NA,NA,NA,23.400309119,7.8673872376,0.2340030912,#VALUE!,APEC report 2000 see Taiwan notes,,,,,,
344,157,2,Asia,B3,Fishing port develop.,Bad,74572.20485271,FALSE,Developed,0.932,Taiwan,7.9,1,2,23.400309119,7.8673872376,0.2340030912,5891.2041833641,APEC report 2000 see Taiwan notes,,,,,,
345,157,2,Asia,B4,Markt. & storage infrast.,Bad,7391.0948056554,FALSE,Developed,0.932,Taiwan,23.2,0,2,23.400309119,7.8673872376,0.2340030912,1714.7339949121,APEC report 2000 see Taiwan notes,,,,,,
346,157,2,Asia,B5,Tax exemption,Bad,0,FALSE,Developed,0.932,Taiwan,NA,NA,NA,23.400309119,7.8673872376,0.2340030912,#VALUE!,APEC report 2000 see Taiwan notes,,,,,,
347,157,2,Asia,B6,Fishing access,Bad,23641.9711185558,FALSE,Developed,0.932,Taiwan,0,0,2,23.400309119,7.8673872376,0.2340030912,0,APEC report 2000 see Taiwan notes,,,,,,
349,157,2,Asia,C1,Fisher assistance,Ugly,4353.9430832853,TRUE,Developed,0.932,Taiwan,7.8,0,2,23.400309119,7.8673872376,0.2340030912,339.6075604963,APEC report 2000 see Taiwan notes,,,,,,
350,157,2,Asia,C2,Vessel buyback,Ugly,0,FALSE,Developed,0.932,Taiwan,NA,NA,NA,23.400309119,7.8673872376,0.2340030912,#VALUE!,APEC report 2000 see Taiwan notes,,,,,,
351,157,2,Asia,C3,Rural fisher communities,Ugly,0,FALSE,Developed,0.932,Taiwan,NA,NA,NA,23.400309119,7.8673872376,0.2340030912,#VALUE!,APEC report 2000 see Taiwan notes,,,,,,
300,144,2,Asia,A1,Fisheries mangt.,Good,94020.6973412425,FALSE,Developing,0.743,Sri Lanka,49.1,1,2,49.0698490698,52.4577861163,0.4906984907,46164.1623945501,,,,,,,
301,144,2,Asia,A2,Fishery R&D,Good,66882.4848410233,FALSE,Developing,0.743,Sri Lanka,49.1,1,2,49.0698490698,52.4577861163,0.4906984907,32839.3000569424,,,,,,,
302,144,2,Asia,A3,MPAs,Good,3885.0881351254,FALSE,Developing,0.743,Sri Lanka,49.1,1,3,49.0698490698,52.4577861163,0.4906984907,1907.5782743466,,,,,,,
303,144,2,Asia,B1,Boat constsruct. & renov.,Bad,0,FALSE,Developing,0.743,Sri Lanka,NA,NA,NA,49.0698490698,52.4577861163,0.4906984907,#VALUE!,,,,,,,
304,144,2,Asia,B2,Fisheries dev. projects,Bad,20207.6050526009,TRUE,Developing,0.743,Sri Lanka,24.5,0,2,49.0698490698,52.4577861163,0.4906984907,4950.8632378872,OECDstat.org,,,,,,
305,144,2,Asia,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.743,Sri Lanka,NA,NA,NA,49.0698490698,52.4577861163,0.4906984907,#VALUE!,,,,,,,
306,144,2,Asia,B4,Markt. & storage infrast.,Bad,2909.4388081099,FALSE,Developing,0.743,Sri Lanka,0,0,2,49.0698490698,52.4577861163,0.4906984907,0,"http://www.fao.org/fi/fcp/en/LKA/profile.htm Accessed 2015 (up-daete 2006) Provision of ice plants,
fish transport vehicles
and cold storage
Facilities – not reaching SSF",,,,,,
307,144,2,Asia,B5,Tax exemption,Bad,0,FALSE,Developing,0.743,Sri Lanka,NA,NA,NA,49.0698490698,52.4577861163,0.4906984907,#VALUE!,,,,,,,
308,144,2,Asia,B6,Fishing access,Bad,0,FALSE,Developing,0.743,Sri Lanka,NA,NA,NA,49.0698490698,52.4577861163,0.4906984907,#VALUE!,,,,,,,
310,144,2,Asia,C1,Fisher assistance,Ugly,0,FALSE,Developing,0.743,Sri Lanka,NA,NA,NA,49.0698490698,52.4577861163,0.4906984907,#VALUE!,,,,,,,
311,144,2,Asia,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.743,Sri Lanka,NA,NA,NA,49.0698490698,52.4577861163,0.4906984907,#VALUE!,,,,,,,
312,144,2,Asia,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.743,Sri Lanka,NA,NA,NA,49.0698490698,52.4577861163,0.4906984907,#VALUE!,,,,,,,
1093,458,2,Asia,A1,Fisheries mangt.,Good,571.08505229,TRUE,Developing,0.811,Malaysia,20.25,0,2,22.118857766,29.1330102316,0.2211885777,115.6447230887,APEC 2000 report see details in Malaysia notes,,,,,,
1094,458,2,Asia,A2,Fishery R&D,Good,637.3709372486,TRUE,Developing,0.811,Malaysia,22.1,1,2,22.118857766,29.1330102316,0.2211885777,140.8589771319,APEC 2000 report see details in Malaysia notes,,,,,,
1095,458,2,Asia,A3,MPAs,Good,20007.2941422031,FALSE,Developing,0.811,Malaysia,22.1,1,3,22.118857766,29.1330102316,0.2211885777,4421.6120054269,APEC 2000 report see details in Malaysia notes,,,,,,
1096,458,2,Asia,B1,Boat constsruct. & renov.,Bad,55897.1893599392,FALSE,Developing,0.811,Malaysia,26.4,0,2,22.118857766,29.1330102316,0.2211885777,14756.8579910239,APEC 2000 report see details in Malaysia notes,,,,,,
1097,458,2,Asia,B2,Fisheries dev. projects,Bad,150.6790710816,TRUE,Developing,0.811,Malaysia,11,0,2,22.118857766,29.1330102316,0.2211885777,16.574697819,APEC 2000 report see details in Malaysia notes,,,,,,
1098,458,2,Asia,B3,Fishing port develop.,Bad,0,FALSE,Developing,0.811,Malaysia,,NA,NA,22.118857766,29.1330102316,0.2211885777,0,APEC 2000 report see details in Malaysia notes,,,,,,
1099,458,2,Asia,B4,Markt. & storage infrast.,Bad,7189.1613745561,FALSE,Developing,0.811,Malaysia,21.8,0,2,22.118857766,29.1330102316,0.2211885777,1567.2371796532,APEC 2000 report see details in Malaysia notes,,,,,,
1100,458,2,Asia,B5,Tax exemption,Bad,60963.5934051237,FALSE,Developing,0.811,Malaysia,0,0,2,22.118857766,29.1330102316,0.2211885777,0,APEC 2000 report see details in Malaysia notes,,,,,,
1101,458,2,Asia,B6,Fishing access,Bad,0,FALSE,Developing,0.811,Malaysia,NA,NA,NA,22.118857766,29.1330102316,0.2211885777,#VALUE!,APEC 2000 report see details in Malaysia notes,,,,,,
1103,458,2,Asia,C1,Fisher assistance,Ugly,33009.166433092,TRUE,Developing,0.811,Malaysia,50,0,2,22.118857766,29.1330102316,0.2211885777,16504.583216546,APEC 2000 report see details in Malaysia notes,,,,,,
1104,458,2,Asia,C2,Vessel buyback,Ugly,0,FALSE,Developing,0.811,Malaysia,NA,NA,NA,22.118857766,29.1330102316,0.2211885777,#VALUE!,APEC 2000 report see details in Malaysia notes,,,,,,
1105,458,2,Asia,C3,Rural fisher communities,Ugly,0,FALSE,Developing,0.811,Malaysia,NA,NA,NA,22.118857766,29.1330102316,0.2211885777,#VALUE!,APEC 2000 report see details in Malaysia notes,,,,,,
1314,578,1,Europe,A1,Fisheries mangt.,Good,40845.1440285599,FALSE,Developed,0.968,Norway,10.1,1,3,10.0981706526,8.2871947757,0.1009817065,4125.3595468846,,,,,,,
1315,578,1,Europe,A2,Fishery R&D,Good,64516.3607051657,FALSE,Developed,0.968,Norway,10.1,1,3,10.0981706526,8.2871947757,0.1009817065,6516.1524312217,,,,,,,
1316,578,1,Europe,A3,MPAs,Good,22028.0168703067,FALSE,Developed,0.968,Norway,10.1,1,3,10.0981706526,8.2871947757,0.1009817065,2224.829703901,,,,,,,
